date,cash
2017-09-05 04:00:00+00:00,557.9632033882073
2017-09-06 04:00:00+00:00,557.9632033882073
2017-09-07 04:00:00+00:00,557.9632033882073
2017-09-08 04:00:00+00:00,1139.3068239721044
2017-09-11 04:00:00+00:00,1139.3068239721044
2017-09-12 04:00:00+00:00,1139.3068239721044
2017-09-13 04:00:00+00:00,1139.3068239721044
2017-09-14 04:00:00+00:00,1139.3068239721044
2017-09-15 04:00:00+00:00,1139.3068239721044
2017-09-18 04:00:00+00:00,322.42956289387746
2017-09-19 04:00:00+00:00,322.42956289387746
2017-09-20 04:00:00+00:00,322.42956289387746
2017-09-21 04:00:00+00:00,322.42956289387746
2017-09-22 04:00:00+00:00,322.42956289387746
2017-09-25 04:00:00+00:00,322.42956289387746
2017-09-26 04:00:00+00:00,322.42956289387746
2017-09-27 04:00:00+00:00,322.42956289387746
2017-09-28 04:00:00+00:00,322.42956289387746
2017-09-29 04:00:00+00:00,322.42956289387746
2017-10-02 04:00:00+00:00,322.42956289387746
2017-10-03 04:00:00+00:00,322.42956289387746
2017-10-04 04:00:00+00:00,322.42956289387746
2017-10-05 04:00:00+00:00,322.42956289387746
2017-10-06 04:00:00+00:00,322.42956289387746
2017-10-09 04:00:00+00:00,322.42956289387746
2017-10-10 04:00:00+00:00,322.42956289387746
2017-10-11 04:00:00+00:00,322.42956289387746
2017-10-12 04:00:00+00:00,322.42956289387746
2017-10-13 04:00:00+00:00,322.42956289387746
2017-10-16 04:00:00+00:00,322.42956289387746
2017-10-17 04:00:00+00:00,1133.5241993233358
2017-10-18 04:00:00+00:00,1133.5241993233358
2017-10-19 04:00:00+00:00,589.1956220621919
2017-10-20 04:00:00+00:00,1081.745097699515
2017-10-23 04:00:00+00:00,1081.745097699515
2017-10-24 04:00:00+00:00,1081.745097699515
2017-10-25 04:00:00+00:00,1081.745097699515
2017-10-26 04:00:00+00:00,1081.745097699515
2017-10-27 04:00:00+00:00,1081.745097699515
2017-10-30 04:00:00+00:00,1081.745097699515
2017-10-31 04:00:00+00:00,1081.745097699515
2017-11-01 04:00:00+00:00,1081.745097699515
2017-11-02 04:00:00+00:00,1081.745097699515
2017-11-03 04:00:00+00:00,1081.745097699515
2017-11-06 05:00:00+00:00,1081.745097699515
2017-11-07 05:00:00+00:00,1081.745097699515
2017-11-08 05:00:00+00:00,1081.745097699515
2017-11-09 05:00:00+00:00,1081.745097699515
2017-11-10 05:00:00+00:00,1081.745097699515
2017-11-13 05:00:00+00:00,1081.745097699515
2017-11-14 05:00:00+00:00,1081.745097699515
2017-11-15 05:00:00+00:00,1081.745097699515
2017-11-16 05:00:00+00:00,1081.745097699515
2017-11-17 05:00:00+00:00,1081.745097699515
2017-11-20 05:00:00+00:00,1081.745097699515
2017-11-21 05:00:00+00:00,1081.745097699515
2017-11-22 05:00:00+00:00,1081.745097699515
2017-11-24 05:00:00+00:00,1081.745097699515
2017-11-27 05:00:00+00:00,1081.745097699515
2017-11-28 05:00:00+00:00,1081.745097699515
2017-11-29 05:00:00+00:00,175.62542511310767
2017-11-30 05:00:00+00:00,175.62542511310767
2017-12-01 05:00:00+00:00,175.62542511310767
2017-12-04 05:00:00+00:00,175.62542511310767
2017-12-05 05:00:00+00:00,175.62542511310767
2017-12-06 05:00:00+00:00,339.1269831569757
2017-12-07 05:00:00+00:00,339.1269831569757
2017-12-08 05:00:00+00:00,339.1269831569757
2017-12-11 05:00:00+00:00,339.1269831569757
2017-12-12 05:00:00+00:00,339.1269831569757
2017-12-13 05:00:00+00:00,339.1269831569757
2017-12-14 05:00:00+00:00,339.1269831569757
2017-12-15 05:00:00+00:00,931.9778634057911
2017-12-18 05:00:00+00:00,931.9778634057911
2017-12-19 05:00:00+00:00,931.9778634057911
2017-12-20 05:00:00+00:00,931.9778634057911
2017-12-21 05:00:00+00:00,931.9778634057911
2017-12-22 05:00:00+00:00,931.9778634057911
2017-12-26 05:00:00+00:00,931.9778634057911
2017-12-27 05:00:00+00:00,931.9778634057911
2017-12-28 05:00:00+00:00,931.9778634057911
2017-12-29 05:00:00+00:00,931.9778634057911
2018-01-02 05:00:00+00:00,931.9778634057911
2018-01-03 05:00:00+00:00,931.9778634057911
2018-01-04 05:00:00+00:00,496.522091000189
2018-01-05 05:00:00+00:00,70.04416881561428
2018-01-08 05:00:00+00:00,70.04416881561428
2018-01-09 05:00:00+00:00,70.04416881561428
2018-01-10 05:00:00+00:00,70.04416881561428
2018-01-11 05:00:00+00:00,70.04416881561428
2018-01-12 05:00:00+00:00,70.04416881561428
2018-01-16 05:00:00+00:00,70.04416881561428
2018-01-17 05:00:00+00:00,70.04416881561428
2018-01-18 05:00:00+00:00,70.04416881561428
2018-01-19 05:00:00+00:00,70.04416881561428
2018-01-22 05:00:00+00:00,70.04416881561428
2018-01-23 05:00:00+00:00,70.04416881561428
2018-01-24 05:00:00+00:00,70.04416881561428
2018-01-25 05:00:00+00:00,70.04416881561428
2018-01-26 05:00:00+00:00,70.04416881561428
2018-01-29 05:00:00+00:00,70.04416881561428
2018-01-30 05:00:00+00:00,70.04416881561428
2018-01-31 05:00:00+00:00,800.4975958743789
2018-02-01 05:00:00+00:00,800.4975958743789
2018-02-02 05:00:00+00:00,800.4975958743789
2018-02-05 05:00:00+00:00,74.71548894827356
2018-02-06 05:00:00+00:00,74.71548894827356
2018-02-07 05:00:00+00:00,74.71548894827356
2018-02-08 05:00:00+00:00,74.71548894827356
2018-02-09 05:00:00+00:00,74.71548894827356
2018-02-12 05:00:00+00:00,74.71548894827356
2018-02-13 05:00:00+00:00,74.71548894827356
2018-02-14 05:00:00+00:00,74.71548894827356
2018-02-15 05:00:00+00:00,3.2940309845787112
2018-02-16 05:00:00+00:00,12.06643166251773
2018-02-20 05:00:00+00:00,12.06643166251773
2018-02-21 05:00:00+00:00,12.06643166251773
2018-02-22 05:00:00+00:00,12.06643166251773
2018-02-23 05:00:00+00:00,976.94504934084
2018-02-26 05:00:00+00:00,5.195779302174458
2018-02-27 05:00:00+00:00,42.01658166628181
2018-02-28 05:00:00+00:00,129.7426995894728
2018-03-01 05:00:00+00:00,129.7426995894728
2018-03-02 05:00:00+00:00,129.7426995894728
2018-03-05 05:00:00+00:00,129.7426995894728
2018-03-06 05:00:00+00:00,129.7426995894728
2018-03-07 05:00:00+00:00,129.7426995894728
2018-03-08 05:00:00+00:00,129.7426995894728
2018-03-09 05:00:00+00:00,129.7426995894728
2018-03-12 04:00:00+00:00,129.7426995894728
2018-03-13 04:00:00+00:00,49.84986085743412
2018-03-14 04:00:00+00:00,49.84986085743412
2018-03-15 04:00:00+00:00,49.84986085743412
2018-03-16 04:00:00+00:00,49.84986085743412
2018-03-19 04:00:00+00:00,48.360997162426656
2018-03-20 04:00:00+00:00,412.38873379348865
2018-03-21 04:00:00+00:00,412.38873379348865
2018-03-22 04:00:00+00:00,185.42861255932087
2018-03-23 04:00:00+00:00,185.42861255932087
